Major Lag
dA\dB,FORWARDS_MAJOR,FORWARDS_MINOR,FORWARDS_MICRO,NO_CHANGE,BACKWARD_MAJOR,BACKWARD_MINOR,BACKWARD_MICRO
FORWARDS_MAJOR,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FORWARDS_MINOR,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FORWARDS_MICRO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
NO_CHANGE,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BACKWARD_MAJOR,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BACKWARD_MINOR,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BACKWARD_MICRO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
Total values: 0

Minor Lag
dA\dB,FORWARDS_MAJOR,FORWARDS_MINOR,FORWARDS_MICRO,NO_CHANGE,BACKWARD_MAJOR,BACKWARD_MINOR,BACKWARD_MICRO
FORWARDS_MAJOR,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FORWARDS_MINOR,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FORWARDS_MICRO,0.0000,0.0000,0.0000,2.0000,0.0000,2.0000,0.0000
NO_CHANGE,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BACKWARD_MAJOR,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BACKWARD_MINOR,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BACKWARD_MICRO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
Total values: 4

Micro Lag
dA\dB,FORWARDS_MAJOR,FORWARDS_MINOR,FORWARDS_MICRO,NO_CHANGE,BACKWARD_MAJOR,BACKWARD_MINOR,BACKWARD_MICRO
FORWARDS_MAJOR,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FORWARDS_MINOR,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FORWARDS_MICRO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
NO_CHANGE,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BACKWARD_MAJOR,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BACKWARD_MINOR,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BACKWARD_MICRO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
Total values: 0

No Lag
dA\dB,FORWARDS_MAJOR,FORWARDS_MINOR,FORWARDS_MICRO,NO_CHANGE,BACKWARD_MAJOR,BACKWARD_MINOR,BACKWARD_MICRO
FORWARDS_MAJOR,1.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FORWARDS_MINOR,0.0000,6.0000,0.0000,0.0000,0.0000,0.0000,0.0000
FORWARDS_MICRO,0.0000,2.0000,232.0000,0.0000,0.0000,0.0000,0.0000
NO_CHANGE,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BACKWARD_MAJOR,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BACKWARD_MINOR,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
BACKWARD_MICRO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
Total values: 241



Lag (Vers Behind), Major, Days of Lag, Minor, Days of Lag, Micro, Days of Lag
ProjectVersion(version=1.500.432.325, dependency=1.500.432.325, time=2015-03-28 03:41:58 UTC),	Latest, null
ProjectVersion(version=1.500.436.329, dependency=1.500.436.329, time=2015-03-28 06:12:00 UTC),	Latest, null
ProjectVersion(version=1.500.438.331, dependency=1.500.438.331, time=2015-03-28 06:36:29 UTC),	Latest, null
ProjectVersion(version=1.500.440.333, dependency=1.500.440.333, time=2015-03-28 12:50:51 UTC),	Latest, null
ProjectVersion(version=1.500.442.335, dependency=1.500.442.335, time=2015-03-28 14:19:50 UTC),	Latest, null
ProjectVersion(version=1.500.444.337, dependency=1.500.444.337, time=2015-03-29 08:20:57 UTC),	Latest, null
ProjectVersion(version=1.500.448.340, dependency=1.500.448.340, time=2015-03-30 01:23:19 UTC),	Latest, null
ProjectVersion(version=1.500.452.344, dependency=1.500.452.344, time=2015-03-30 03:15:02 UTC),	Latest, null
ProjectVersion(version=1.500.467.353, dependency=1.500.467.353, time=2015-03-30 05:07:29 UTC),	Latest, null
ProjectVersion(version=1.500.468.355, dependency=1.500.468.355, time=2015-03-30 06:05:15 UTC),	Latest, null
ProjectVersion(version=1.500.470.356, dependency=1.500.470.356, time=2015-03-30 06:29:09 UTC),	Latest, null
ProjectVersion(version=1.500.474.361, dependency=1.500.474.361, time=2015-03-30 07:41:19 UTC),	Latest, null
ProjectVersion(version=1.500.476.363, dependency=1.500.476.363, time=2015-04-01 07:37:20 UTC),	Latest, null
ProjectVersion(version=1.500.478.365, dependency=1.500.478.365, time=2015-04-01 08:43:53 UTC),	Latest, null
ProjectVersion(version=1.500.480.367, dependency=1.500.480.367, time=2015-04-01 20:03:23 UTC),	Latest, null
ProjectVersion(version=1.500.488.374, dependency=1.500.488.374, time=2015-04-14 10:35:26 UTC),	Latest, null
ProjectVersion(version=1.500.491.377, dependency=1.500.491.377, time=2015-04-17 10:03:05 UTC),	Latest, null
ProjectVersion(version=1.500.493.379, dependency=1.500.493.379, time=2015-04-17 13:21:06 UTC),	Latest, null
ProjectVersion(version=1.500.496.382, dependency=1.500.496.382, time=2015-04-17 13:57:07 UTC),	Latest, null
ProjectVersion(version=1.500.497.383, dependency=1.500.497.383, time=2015-04-17 14:19:45 UTC),	Latest, null
ProjectVersion(version=1.500.501.390, dependency=1.500.501.390, time=2015-04-17 14:59:28 UTC),	Latest, null
ProjectVersion(version=1.500.503.392, dependency=1.500.503.392, time=2015-04-19 08:16:55 UTC),	Latest, null
ProjectVersion(version=1.500.508.396, dependency=1.500.508.396, time=2015-04-19 09:55:06 UTC),	Latest, null
ProjectVersion(version=1.500.514.403, dependency=1.500.514.403, time=2015-04-22 07:52:45 UTC),	Latest, null
ProjectVersion(version=1.500.517.406, dependency=1.500.517.406, time=2015-04-22 08:43:29 UTC),	Latest, null
ProjectVersion(version=1.500.521.410, dependency=1.500.521.410, time=2015-04-22 10:05:42 UTC),	Latest, null
ProjectVersion(version=1.500.523.412, dependency=1.500.523.412, time=2015-04-22 10:33:39 UTC),	Latest, null
ProjectVersion(version=1.500.527.417, dependency=1.500.527.417, time=2015-04-22 11:14:15 UTC),	Latest, null
ProjectVersion(version=1.500.530.420, dependency=1.500.530.420, time=2015-04-22 11:50:12 UTC),	Latest, null
ProjectVersion(version=1.500.532.422, dependency=1.500.532.422, time=2015-04-22 12:27:23 UTC),	Latest, null
ProjectVersion(version=1.500.534.424, dependency=1.500.534.424, time=2015-04-28 08:42:53 UTC),	Latest, null
ProjectVersion(version=1.500.536.426, dependency=1.500.536.426, time=2015-04-28 11:03:47 UTC),	Latest, null
ProjectVersion(version=1.500.538.427, dependency=1.500.538.427, time=2015-04-28 12:04:10 UTC),	Latest, null
ProjectVersion(version=1.500.541.431, dependency=1.500.541.431, time=2015-05-18 10:10:32 UTC),	Latest, null
ProjectVersion(version=1.500.543.433, dependency=1.500.543.433, time=2015-05-22 09:21:54 UTC),	Latest, null
ProjectVersion(version=1.500.545.435, dependency=1.500.545.435, time=2015-05-22 10:10:06 UTC),	Latest, null
ProjectVersion(version=1.500.547.437, dependency=1.500.547.437, time=2015-05-23 21:53:07 UTC),	Latest, null
ProjectVersion(version=1.500.550.440, dependency=1.500.550.440, time=2015-05-23 23:26:26 UTC),	Latest, null
ProjectVersion(version=1.500.552.442, dependency=1.500.552.442, time=2015-05-23 23:48:41 UTC),	Latest, null
ProjectVersion(version=1.500.557.446, dependency=1.500.557.446, time=2015-05-24 03:40:16 UTC),	Latest, null
ProjectVersion(version=1.500.559.448, dependency=1.500.559.448, time=2015-05-24 04:22:23 UTC),	Latest, null
ProjectVersion(version=1.500.561.450, dependency=1.500.561.450, time=2015-05-24 05:06:13 UTC),	Latest, null
ProjectVersion(version=1.500.563.452, dependency=1.500.563.452, time=2015-05-24 05:40:40 UTC),	Latest, null
ProjectVersion(version=1.500.565.454, dependency=1.500.565.454, time=2015-05-24 10:15:53 UTC),	Latest, null
ProjectVersion(version=1.500.567.456, dependency=1.500.567.456, time=2015-05-26 03:45:36 UTC),	Latest, null
ProjectVersion(version=1.500.569.458, dependency=1.500.569.458, time=2015-05-26 05:54:40 UTC),	Latest, null
ProjectVersion(version=1.500.571.460, dependency=1.500.571.460, time=2015-05-27 11:51:40 UTC),	Latest, null
ProjectVersion(version=1.500.576.465, dependency=1.500.576.465, time=2015-07-14 10:40:00 UTC),	Latest, null
ProjectVersion(version=1.500.579.468, dependency=1.500.579.468, time=2015-07-14 13:47:02 UTC),	Latest, null
ProjectVersion(version=1.500.581.470, dependency=1.500.581.470, time=2015-07-15 10:32:21 UTC),	Latest, null
ProjectVersion(version=1.500.583.472, dependency=1.500.583.472, time=2015-07-15 11:07:35 UTC),	Latest, null
ProjectVersion(version=1.500.586.475, dependency=1.500.586.475, time=2015-07-15 11:47:27 UTC),	Latest, null
ProjectVersion(version=1.500.588.477, dependency=1.500.588.477, time=2015-07-15 12:52:11 UTC),	Latest, null
ProjectVersion(version=1.500.593.480, dependency=1.500.593.480, time=2015-07-21 06:11:52 UTC),	Latest, null
ProjectVersion(version=1.500.601.480, dependency=1.500.601.480, time=2015-07-22 10:57:16 UTC),	Latest, null
ProjectVersion(version=1.500.606.482, dependency=1.500.606.482, time=2015-08-13 15:55:37 UTC),	Latest, null
ProjectVersion(version=1.500.610.484, dependency=1.500.610.484, time=2015-08-21 10:31:08 UTC),	Latest, null
ProjectVersion(version=1.500.613.487, dependency=1.500.613.487, time=2015-08-25 16:12:10 UTC),	Latest, null
ProjectVersion(version=1.500.615.488, dependency=1.500.615.488, time=2015-08-26 02:13:11 UTC),	Latest, null
ProjectVersion(version=1.500.616.489, dependency=1.500.616.489, time=2015-08-26 02:37:33 UTC),	Latest, null
ProjectVersion(version=1.500.619.491, dependency=1.500.619.491, time=2015-08-26 03:42:16 UTC),	Latest, null
ProjectVersion(version=1.500.621.492, dependency=1.500.621.492, time=2015-08-26 06:14:27 UTC),	Latest, null
ProjectVersion(version=1.500.623.493, dependency=1.500.623.493, time=2015-08-26 07:00:13 UTC),	Latest, null
ProjectVersion(version=1.500.626.495, dependency=1.500.626.495, time=2015-08-26 08:31:25 UTC),	Latest, null
ProjectVersion(version=1.500.631.497, dependency=1.500.631.497, time=2015-08-26 10:39:09 UTC),	Latest, null
ProjectVersion(version=1.500.634.499, dependency=1.500.634.499, time=2015-08-26 13:11:38 UTC),	Latest, null
ProjectVersion(version=1.500.636.500, dependency=1.500.636.500, time=2015-08-27 09:15:50 UTC),	Latest, null
ProjectVersion(version=1.500.638.501, dependency=1.500.638.501, time=2015-08-27 12:21:51 UTC),	Latest, null
ProjectVersion(version=1.500.640.502, dependency=1.500.640.502, time=2015-08-27 14:48:23 UTC),	Latest, null
ProjectVersion(version=1.500.643.504, dependency=1.500.643.504, time=2015-09-05 07:34:09 UTC),	Latest, null
ProjectVersion(version=1.500.648.508, dependency=1.500.648.508, time=2015-09-05 11:34:39 UTC),	Latest, null
ProjectVersion(version=1.500.650.509, dependency=1.500.650.509, time=2015-09-08 00:57:08 UTC),	Latest, null
ProjectVersion(version=1.500.652.510, dependency=1.500.652.510, time=2015-09-08 06:35:38 UTC),	Latest, null
ProjectVersion(version=1.500.654.511, dependency=1.500.654.511, time=2015-09-09 01:40:24 UTC),	Latest, null
ProjectVersion(version=1.500.657.514, dependency=1.500.657.514, time=2015-09-09 05:12:01 UTC),	Latest, null
ProjectVersion(version=1.500.659.515, dependency=1.500.659.515, time=2015-09-09 07:39:55 UTC),	Latest, null
ProjectVersion(version=1.500.661.516, dependency=1.500.661.516, time=2015-09-09 13:20:58 UTC),	Latest, null
ProjectVersion(version=1.500.662.517, dependency=1.500.662.517, time=2015-09-09 13:58:51 UTC),	Latest, null
ProjectVersion(version=1.600.672, dependency=1.600.672, time=2015-09-17 23:37:02 UTC),	Latest, null
ProjectVersion(version=1.600.674, dependency=1.600.674, time=2015-09-18 00:27:37 UTC),	Latest, null
ProjectVersion(version=1.600.675, dependency=1.600.675, time=2015-09-20 23:56:55 UTC),	Latest, null
ProjectVersion(version=1.600.679, dependency=1.600.679, time=2015-09-21 03:11:32 UTC),	Latest, null
ProjectVersion(version=1.600.682, dependency=1.600.682, time=2015-09-21 04:06:20 UTC),	Latest, null
ProjectVersion(version=1.600.688, dependency=1.600.688, time=2015-09-21 12:29:54 UTC),	Latest, null
ProjectVersion(version=1.600.690, dependency=1.600.690, time=2015-09-21 21:55:10 UTC),	Latest, null
ProjectVersion(version=1.600.692, dependency=1.600.692, time=2015-09-21 23:23:57 UTC),	Latest, null
ProjectVersion(version=1.600.697, dependency=1.600.697, time=2015-09-23 09:12:35 UTC),	Latest, null
ProjectVersion(version=1.600.701, dependency=1.600.701, time=2015-09-23 10:00:43 UTC),	Latest, null
ProjectVersion(version=1.600.703, dependency=1.600.703, time=2015-09-23 23:22:21 UTC),	Latest, null
ProjectVersion(version=1.600.705, dependency=1.600.705, time=2015-09-24 02:17:15 UTC),	Latest, null
ProjectVersion(version=1.601.709, dependency=1.601.709, time=2015-09-25 07:08:56 UTC),	Latest, null
ProjectVersion(version=1.601.711, dependency=1.601.711, time=2015-09-25 12:53:50 UTC),	Latest, null
ProjectVersion(version=1.601.715, dependency=1.601.715, time=2015-09-25 13:36:50 UTC),	Latest, null
ProjectVersion(version=1.601.725, dependency=1.601.725, time=2015-09-28 21:02:28 UTC),	Latest, null
ProjectVersion(version=1.601.727, dependency=1.601.727, time=2015-09-28 23:02:03 UTC),	Latest, null
ProjectVersion(version=1.601.740, dependency=1.601.740, time=2015-09-29 10:02:47 UTC),	Latest, null
ProjectVersion(version=1.601.743, dependency=1.601.743, time=2015-10-02 08:26:40 UTC),	Latest, null
ProjectVersion(version=1.601.756, dependency=1.601.756, time=2015-10-02 11:43:04 UTC),	Latest, null
ProjectVersion(version=1.601.758, dependency=1.601.758, time=2015-10-06 08:05:51 UTC),	Latest, null
ProjectVersion(version=1.601.764, dependency=1.601.764, time=2015-10-06 11:06:26 UTC),	Latest, null
ProjectVersion(version=1.601.767, dependency=1.601.767, time=2015-10-06 11:55:50 UTC),	Latest, null
ProjectVersion(version=1.601.770, dependency=1.601.770, time=2015-10-08 10:38:12 UTC),	Latest, null
ProjectVersion(version=1.601.777, dependency=1.601.777, time=2015-10-24 04:17:54 UTC),	Latest, null
ProjectVersion(version=1.601.781, dependency=1.601.781, time=2015-10-24 09:24:42 UTC),	Latest, null
ProjectVersion(version=1.601.785, dependency=1.601.785, time=2015-11-02 07:35:48 UTC),	Latest, null
ProjectVersion(version=1.601.787, dependency=1.601.787, time=2015-11-02 08:35:43 UTC),	Latest, null
ProjectVersion(version=1.601.790, dependency=1.601.790, time=2016-02-23 09:28:52 UTC),	Latest, null
ProjectVersion(version=1.601.802, dependency=1.601.802, time=2016-02-23 20:03:57 UTC),	Latest, null
ProjectVersion(version=1.601.804, dependency=1.601.804, time=2016-02-24 01:53:49 UTC),	Latest, null
ProjectVersion(version=1.601.823, dependency=1.601.823, time=2016-03-31 01:19:07 UTC),	Latest, null
ProjectVersion(version=1.601.826, dependency=1.601.826, time=2016-04-07 03:48:20 UTC),	Latest, null
ProjectVersion(version=1.601.836, dependency=1.601.836, time=2016-04-08 10:15:24 UTC),	Latest, null
ProjectVersion(version=1.601.850, dependency=1.601.850, time=2016-04-08 12:52:34 UTC),	Latest, null
ProjectVersion(version=1.601.851, dependency=1.601.851, time=2016-04-08 13:07:14 UTC),	Latest, null
ProjectVersion(version=1.601.858, dependency=1.601.858, time=2016-04-09 10:07:11 UTC),	Latest, null
ProjectVersion(version=1.601.861, dependency=1.601.861, time=2016-04-09 10:47:29 UTC),	Latest, null
ProjectVersion(version=1.601.862, dependency=1.601.862, time=2016-04-09 11:09:36 UTC),	Latest, null
ProjectVersion(version=1.601.864, dependency=1.601.864, time=2016-04-09 11:46:34 UTC),	Latest, null
ProjectVersion(version=1.601.871, dependency=1.601.871, time=2016-04-10 05:39:49 UTC),	Latest, null
ProjectVersion(version=1.601.876, dependency=1.601.876, time=2016-04-10 09:59:51 UTC),	Latest, null
ProjectVersion(version=1.601.878, dependency=1.601.878, time=2016-04-10 10:48:00 UTC),	Latest, null
ProjectVersion(version=1.601.882, dependency=1.601.882, time=2016-04-10 14:36:33 UTC),	Latest, null
ProjectVersion(version=1.601.894, dependency=1.601.894, time=2016-04-12 10:08:15 UTC),	Latest, null
ProjectVersion(version=1.601.900, dependency=1.601.900, time=2016-04-14 07:52:52 UTC),	Latest, null
ProjectVersion(version=1.601.902, dependency=1.601.902, time=2016-04-14 08:23:46 UTC),	Latest, null
ProjectVersion(version=1.601.907, dependency=1.601.907, time=2016-04-14 09:50:03 UTC),	Latest, null
ProjectVersion(version=1.601.911, dependency=1.601.911, time=2016-04-14 10:32:20 UTC),	Latest, null
ProjectVersion(version=1.601.914, dependency=1.601.914, time=2016-04-14 12:03:35 UTC),	Latest, null
ProjectVersion(version=1.601.917, dependency=1.601.917, time=2016-04-14 12:39:16 UTC),	Latest, null
ProjectVersion(version=1.601.927, dependency=1.601.927, time=2016-04-19 04:40:47 UTC),	Latest, null
ProjectVersion(version=1.601.935, dependency=1.601.935, time=2016-04-28 11:44:08 UTC),	Latest, null
ProjectVersion(version=1.601.945, dependency=1.601.945, time=2016-05-01 13:39:45 UTC),	Latest, null
ProjectVersion(version=1.601.947, dependency=1.601.947, time=2016-05-01 20:18:37 UTC),	Latest, null
ProjectVersion(version=1.601.949, dependency=1.601.949, time=2016-05-01 20:53:45 UTC),	Latest, null
ProjectVersion(version=1.601.951, dependency=1.601.951, time=2016-05-01 21:20:15 UTC),	Latest, null
ProjectVersion(version=1.601.954, dependency=1.601.954, time=2016-05-02 00:06:13 UTC),	Latest, null
ProjectVersion(version=1.601.956, dependency=1.601.956, time=2016-05-02 02:05:47 UTC),	Latest, null
ProjectVersion(version=1.601.961, dependency=1.601.961, time=2016-05-02 12:53:04 UTC),	Latest, null
ProjectVersion(version=1.601.1005, dependency=1.0.0, time=2016-05-24 01:51:52 UTC),	Latest, DependencyVersion(version=1.601.1005, time=2016-05-24 01:48:16 UTC)
ProjectVersion(version=1.601.1006, dependency=1.0.0, time=2016-05-24 02:59:32 UTC),	Latest, DependencyVersion(version=1.601.1006, time=2016-05-24 02:57:47 UTC)
ProjectVersion(version=1.601.1007, dependency=1.601.1007, time=2016-05-24 04:29:27 UTC),	Latest, null
ProjectVersion(version=1.601.1108.447, dependency=1.601.1108.447, time=2016-11-05 07:02:31 UTC),	Latest, null
ProjectVersion(version=2.0.1317.561, dependency=2.0.1317.561, time=2017-06-06 08:34:59 UTC),	Latest, null
ProjectVersion(version=2.1.1347.590, dependency=2.1.1347.590, time=2017-06-23 09:01:36 UTC),	Latest, null
ProjectVersion(version=2.2.1405.647, dependency=2.2.1405.647, time=2017-07-21 23:57:46 UTC),	Latest, null
ProjectVersion(version=2.2.1406.648, dependency=2.2.1406.648, time=2017-07-23 02:49:03 UTC),	Latest, null
ProjectVersion(version=2.2.1407.649, dependency=2.2.1407.649, time=2017-07-23 03:31:35 UTC),	Latest, null
ProjectVersion(version=2.2.1408.650, dependency=2.2.1408.650, time=2017-07-23 08:39:14 UTC),	Latest, null
ProjectVersion(version=2.2.1410.652, dependency=2.2.1410.652, time=2017-07-23 11:43:52 UTC),	Latest, null
ProjectVersion(version=2.2.1428.666, dependency=2.2.1428.666, time=2017-07-25 20:00:09 UTC),	Latest, null
ProjectVersion(version=2.2.1440.678, dependency=2.2.1440.678, time=2017-08-01 20:44:14 UTC),	Latest, null
ProjectVersion(version=2.2.1466.702, dependency=2.2.1466.702, time=2017-09-18 07:44:39 UTC),	Latest, null
ProjectVersion(version=2.3.1572.797, dependency=2.3.1572.797, time=2018-02-19 08:11:19 UTC),	Latest, null
ProjectVersion(version=2.3.1579.804, dependency=2.3.1579.804, time=2018-03-08 17:03:44 UTC),	Latest, null
ProjectVersion(version=2.3.1580.805, dependency=2.3.1580.805, time=2018-03-08 20:35:56 UTC),	Latest, null
ProjectVersion(version=2.3.1581.806, dependency=2.3.1581.806, time=2018-03-15 09:53:58 UTC),	Latest, null
ProjectVersion(version=2.3.1583.808, dependency=2.3.1583.808, time=2018-03-20 04:30:21 UTC),	Latest, null
ProjectVersion(version=2.3.1584.809, dependency=2.3.1584.809, time=2018-03-20 05:05:43 UTC),	Latest, null
ProjectVersion(version=2.3.1595.820, dependency=2.3.1595.820, time=2018-03-29 02:25:08 UTC),	Latest, null
ProjectVersion(version=2.4.1619.839, dependency=2.4.1619.839, time=2018-06-24 07:17:51 UTC),	Latest, null
ProjectVersion(version=2.4.1621.841, dependency=2.4.1621.841, time=2018-06-24 22:32:08 UTC),	Latest, null
ProjectVersion(version=2.4.1622.842, dependency=2.4.1622.842, time=2018-06-29 03:36:10 UTC),	Latest, null
ProjectVersion(version=2.4.1639.856, dependency=2.4.1639.856, time=2018-08-17 00:23:06 UTC),	Latest, null

Project B:
DependencyVersion(version=1.500.219.286, time=2014-09-23 23:10:18 UTC)
DependencyVersion(version=1.500.232.288, time=2014-09-24 02:24:36 UTC)
DependencyVersion(version=1.500.234.288, time=2014-09-24 02:49:49 UTC)
DependencyVersion(version=1.500.236.290, time=2014-09-24 09:39:13 UTC)
DependencyVersion(version=1.500.238.291, time=2014-09-24 09:59:54 UTC)
DependencyVersion(version=1.500.246.297, time=2014-09-25 00:03:43 UTC)
DependencyVersion(version=1.500.248.298, time=2014-09-25 08:45:52 UTC)
DependencyVersion(version=1.500.249.299, time=2014-09-25 09:11:06 UTC)
DependencyVersion(version=1.500.251.301, time=2014-09-25 09:56:23 UTC)
DependencyVersion(version=1.500.252.302, time=2014-09-29 08:57:48 UTC)
DependencyVersion(version=1.500.255.153, time=2014-10-06 09:09:00 UTC)
DependencyVersion(version=1.500.262.155, time=2014-10-06 10:13:50 UTC)
DependencyVersion(version=1.500.263.158, time=2014-10-06 10:21:32 UTC)
DependencyVersion(version=1.500.266.162, time=2014-10-07 09:17:58 UTC)
DependencyVersion(version=1.500.267.164, time=2014-10-07 09:49:09 UTC)
DependencyVersion(version=1.500.269.166, time=2014-10-08 07:02:21 UTC)
DependencyVersion(version=1.500.271.168, time=2014-10-08 07:18:21 UTC)
DependencyVersion(version=1.500.273.170, time=2014-10-08 07:28:05 UTC)
DependencyVersion(version=1.500.275.170, time=2014-10-08 07:46:56 UTC)
DependencyVersion(version=1.500.277.173, time=2014-10-08 08:02:02 UTC)
DependencyVersion(version=1.500.278.173, time=2014-10-08 08:13:36 UTC)
DependencyVersion(version=1.500.279.176, time=2014-10-08 08:26:28 UTC)
DependencyVersion(version=1.500.280.177, time=2014-10-08 08:31:13 UTC)
DependencyVersion(version=1.500.282.179, time=2014-10-08 08:48:05 UTC)
DependencyVersion(version=1.500.286.184, time=2014-10-08 09:43:17 UTC)
DependencyVersion(version=1.500.291.186, time=2014-10-08 10:05:36 UTC)
DependencyVersion(version=1.500.293.188, time=2014-10-08 10:18:07 UTC)
DependencyVersion(version=1.500.295.190, time=2014-10-08 10:50:40 UTC)
DependencyVersion(version=1.500.297.192, time=2014-10-08 11:04:16 UTC)
DependencyVersion(version=1.500.298.194, time=2014-10-08 11:18:05 UTC)
DependencyVersion(version=1.500.299.196, time=2014-10-08 12:00:10 UTC)
DependencyVersion(version=1.500.303.200, time=2014-10-10 04:15:22 UTC)
DependencyVersion(version=1.500.306.203, time=2014-10-10 10:41:48 UTC)
DependencyVersion(version=1.500.307.205, time=2014-10-10 10:55:28 UTC)
DependencyVersion(version=1.500.309.207, time=2014-10-12 23:56:39 UTC)
DependencyVersion(version=1.500.311.209, time=2014-10-13 02:23:30 UTC)
DependencyVersion(version=1.500.313.211, time=2014-10-13 02:40:12 UTC)
DependencyVersion(version=1.500.315.213, time=2014-10-13 03:07:28 UTC)
DependencyVersion(version=1.500.318.216, time=2014-10-13 07:52:17 UTC)
DependencyVersion(version=1.500.320.218, time=2014-10-13 08:15:31 UTC)
DependencyVersion(version=1.500.322.220, time=2014-10-13 08:40:59 UTC)
DependencyVersion(version=1.500.324.222, time=2014-10-13 09:16:01 UTC)
DependencyVersion(version=1.500.326.224, time=2014-10-15 21:10:55 UTC)
DependencyVersion(version=1.500.328.226, time=2014-10-15 21:24:51 UTC)
DependencyVersion(version=1.500.330.229, time=2014-10-16 07:30:37 UTC)
DependencyVersion(version=1.500.332.231, time=2014-10-16 08:52:47 UTC)
DependencyVersion(version=1.500.334.233, time=2014-10-17 07:30:37 UTC)
DependencyVersion(version=1.500.336.235, time=2014-10-28 04:03:09 UTC)
DependencyVersion(version=1.500.338.237, time=2014-10-28 04:37:10 UTC)
DependencyVersion(version=1.500.340.239, time=2014-10-28 04:46:31 UTC)
DependencyVersion(version=1.500.342.241, time=2014-10-28 08:16:54 UTC)
DependencyVersion(version=1.500.345.244, time=2014-10-28 09:38:12 UTC)
DependencyVersion(version=1.500.349.248, time=2014-10-28 10:12:04 UTC)
DependencyVersion(version=1.500.350.250, time=2014-10-28 10:20:29 UTC)
DependencyVersion(version=1.500.352.253, time=2014-10-28 21:17:59 UTC)
DependencyVersion(version=1.500.362.256, time=2014-10-28 22:43:51 UTC)
DependencyVersion(version=1.500.363.256, time=2014-10-29 01:03:24 UTC)
DependencyVersion(version=1.500.366.260, time=2014-11-03 00:38:53 UTC)
DependencyVersion(version=1.500.367.261, time=2014-11-03 00:46:49 UTC)
DependencyVersion(version=1.500.368.263, time=2014-11-03 00:54:47 UTC)
DependencyVersion(version=1.500.371.266, time=2014-11-03 06:10:47 UTC)
DependencyVersion(version=1.500.372.268, time=2014-11-03 07:08:27 UTC)
DependencyVersion(version=1.500.379.273, time=2014-11-03 10:08:06 UTC)
DependencyVersion(version=1.500.381.275, time=2014-11-03 10:39:55 UTC)
DependencyVersion(version=1.500.383.277, time=2014-11-03 20:59:13 UTC)
DependencyVersion(version=1.500.385.277, time=2014-11-03 21:18:51 UTC)
DependencyVersion(version=1.500.387.279, time=2014-11-03 21:53:32 UTC)
DependencyVersion(version=1.500.389.281, time=2014-11-03 22:08:33 UTC)
DependencyVersion(version=1.500.393.286, time=2014-11-05 09:30:48 UTC)
DependencyVersion(version=1.500.395.288, time=2014-11-07 19:36:12 UTC)
DependencyVersion(version=1.500.396.290, time=2014-11-15 08:50:49 UTC)
DependencyVersion(version=1.500.399.293, time=2014-11-15 10:28:26 UTC)
DependencyVersion(version=1.500.401.296, time=2014-11-15 11:40:30 UTC)
DependencyVersion(version=1.500.403.298, time=2014-11-15 12:02:13 UTC)
DependencyVersion(version=1.500.411.304, time=2015-03-08 22:38:42 UTC)
DependencyVersion(version=1.500.413.306, time=2015-03-24 09:16:06 UTC)
DependencyVersion(version=1.500.415.308, time=2015-03-26 05:34:58 UTC)
DependencyVersion(version=1.500.420.313, time=2015-03-26 07:43:09 UTC)
DependencyVersion(version=1.500.422.315, time=2015-03-26 08:23:34 UTC)
DependencyVersion(version=1.500.424.317, time=2015-03-26 09:30:25 UTC)
DependencyVersion(version=1.500.426.319, time=2015-03-27 08:26:39 UTC)
DependencyVersion(version=1.500.428.321, time=2015-03-27 09:02:20 UTC)
DependencyVersion(version=1.500.430.323, time=2015-03-28 02:54:15 UTC)
DependencyVersion(version=1.500.432.325, time=2015-03-28 03:36:30 UTC)
DependencyVersion(version=1.500.436.329, time=2015-03-28 06:06:35 UTC)
